% Model,2DPnC_unit_cell.mph
% Version,COMSOL 6.2.0.415
% Date,"May 8 2025, 10:35"
% Table,Eigenfrequencies (Study 1) - 
% k,Eigenfrequency (kHz),Angular frequency (rad/s),Damping ratio (1),Quality factor (1)
0.7000000000000001,64.67309380601756+8.78365462021203E-12i,406353.03277181665+5.518932965305631E-8i,1.3581621201790638E-13,3.6814456284061187E12
0.7000000000000001,67.50082337723346+3.945320902466886E-10i,424120.1816663576+2.4789182326488443E-6i,5.8448485589844756E-12,8.554541575442863E10
0.7000000000000001,67.80679686874177+5.569103871912043E-10i,426042.66981258907+3.4991711622154688E-6i,8.213194147324987E-12,6.087765503057644E10
0.7000000000000001,69.78018783957444+1.3138649894306453E-11i,438441.85096584575+8.255257197208293E-8i,1.8828625002432466E-13,2.655531139078956E12
0.7000000000000001,74.24587367129547-2.9788649344088628E-9i,466500.5825701954-1.871676038795025E-5i,-4.012162275303032E-11,-1.246210810260001E10
0.75,14.149418449164244-4.1153726624849805E-15i,88903.41810492455-2.5857649046494166E-11i,-2.9085101110484584E-16,-1.7190932158037442E15
0.75,18.80064488227366+1.5020192345435468E-14i,118127.93568980292+9.437465185585143E-11i,7.989189966349176E-16,6.258456766030376E14
0.75,23.530433101678632+3.627285795233191E-14i,147846.07153603935+2.2790908813550408E-10i,1.5415295500763329E-15,3.243531724547487E14
0.75,28.39931307299745-4.303412574642968E-15i,178438.14663425073-2.7039138659728568E-11i,-1.5153227698083745E-16,-3.2996270495112355E15
0.75,29.977968115684035+2.882881362221465E-14i,188357.12880356403+1.811367781745178E-10i,9.616666983888024E-16,5.199306587591221E14
0.75,32.280029746945324+9.411154842545184E-15i,202821.40862132682+5.913202983027191E-11i,2.915472791172309E-16,1.714987708044946E15
0.75,39.83932324408532+1.3714674377275052E-14i,250317.85045521503+8.617184054004695E-11i,3.4424968248704324E-16,1.4524341646090518E15
0.75,41.34781986601277,259796.01426603962,1.4914922033353183E-17,3.3523473933144636E16
0.75,56.1164245900179,352589.8944754517,1.6360967809578865E-18,3.0560539316461754E17
0.75,61.1151471452364+7.132305570847383E-15i,383997.79458906775+4.481359756906339E-11i,1.1670274725671357E-16,4.284389286056301E15
0.75,64.74754434626742+4.2307555423298566E-12i,406820.81931242615+2.6582621061835558E-8i,6.534233205361327E-14,7.652007271331406E12
0.75,67.5989871702929-6.042863056808668E-10i,424736.9629686057-3.796842837183854E-6i,-8.939280468190608E-12,-5.593291336804925E10
0.75,67.87973037259235-7.192277934313427E-10i,426500.9245323841-4.519041504203007E-6i,-1.0595619479975775E-11,-4.718931261592863E10
0.75,69.85823061845265+3.789786993704197E-11i,438932.2082074248+2.3811933956182507E-7i,5.42496848281632E-13,9.216643406938832E11
0.75,74.05981623852784-2.4126526072971234E-9i,465331.5492423383-1.5159143413497806E-5i,-3.2577080660402706E-11,-1.5348213832056099E10
0.8,14.928132929085901-4.690352478294379E-15i,93796.2254836563-2.94703537771126E-11i,-3.1419551933086814E-16,-1.591365787344242E15
0.8,18.73734764726253+1.7243873540924325E-14i,117730.22743279592+1.0834645287119854E-10i,9.20294262856547E-16,5.433044844243897E14
0.8,24.514629650242956-3.780170160465585E-14i,154029.96082935558-2.375150961087606E-10i,-1.5420058203604642E-15,-3.2425299139475256E14
0.8,28.07909310726144-7.612603960734037E-15i,176426.14525047268-4.783140135546122E-11i,-2.7111288572084853E-16,-1.8442502231886728E15
0.8,29.836404113967326-2.9246248980022383E-14i,187467.65594795207-1.837596018813926E-10i,-9.802202996148362E-16,-5.100894158144531E14
0.8,32.066572138658955+1.2259745562748937E-14i,201480.2149132362+7.703025318962426E-11i,3.8232167472521274E-16,1.3077992514009742E15
0.8,40.09760859161474-6.9965434016201334E-15i,251940.70515587163-4.3960578702103905E-11i,-1.744877973367035E-16,-2.865529897401169E15
0.8,41.27373515672917-1.771544456420802E-14i,259330.5263091822-1.113094209959863E-10i,-4.2921835149973675E-16,-1.1649082529974412E15
0.8,55.21383443870875,346918.75329834106,-6.384406819746158E-18,-7.8315811337956032E16
0.8,61.201035245329635+1.2086570346417801E-14i,384537.4454376352+7.59421612148048E-11i,1.9748963882665938E-16,2.5317783908595835E15
0.8,64.82187981029628+1.5558070447472538E-12i,407287.88280781463+9.775423964362438E-9i,2.400126391428917E-14,2.083223624328903E13
0.8,67.42293409781226-1.4929726643387528E-10i,423630.78889031155-9.380623908594012E-7i,-2.2143395037849545E-12,-2.2580096644861984E11
0.8,68.22069329764325-4.0650002200707805E-10i,428643.2577733569-2.554114965643051E-6i,-5.958602915885656E-12,-8.391228733618048E10
0.8,69.9243561574352+6.178601334025421E-11i,439347.6872223892+3.8821297120868714E-7i,8.836121880213321E-13,5.658591028714161E11
0.8,73.88275073349168-1.664879466652711E-9i,464219.0138626867-1.0460746203097298E-5i,-2.25340752763555E-11,-2.2188618519644283E10
0.8500000000000001,15.651817533313817-7.461652021688894E-15i,98343.26995597321-4.688294234996251E-11i,-4.767275114092839E-16,-1.0488171713059286E15
0.8500000000000001,18.59844746647344+3.472726950545352E-15i,116857.49185769733+2.1819786951513123E-11i,1.8672133557413734E-16,2.67778718732159E15
0.8500000000000001,25.34665669198691,159257.7409132173,1.8373349982655985E-17,2.7213328025209792E16
0.8500000000000001,27.79552933918688,174644.46154925812,-9.44393645709959E-17,-5.294402416527477E15
0.8500000000000001,29.678190068719488,186473.5677834614,-8.622475999410852E-17,-5.798798396587749E15
0.8500000000000001,31.908466196477352,200486.805980343,7.137508504198049E-17,7.005245593835949E15
0.8500000000000001,40.34760808206856,253511.4982810935,-1.0115627623566246E-16,-4.94284703437636E15
0.8500000000000001,41.21250215903785,258945.78803777357,-8.840431615402445E-17,-5.655832449728625E15
0.8500000000000001,54.438565327290426,342047.59380836727,-1.2994509860120879E-17,-3.8477788341556488E16
0.8500000000000001,61.268791726893895,384963.1719670659,7.71661810470524E-17,6.479522417924543E15
0.8500000000000001,64.8902405784306+4.393948221617682E-13i,407717.4061817437+2.760799090657609E-9i,6.771354494065818E-15,7.384047023947466E13
0.8500000000000001,67.27870045717249-5.188456534435439E-11i,422724.5421986427-3.2600033864104665E-7i,-7.711885781352522E-13,-6.483498513541382E11
0.8500000000000001,68.51116061072975-3.387109300005956E-10i,430468.3177271579-2.1281835387608757E-6i,-4.9438796099966965E-12,-1.0113514879872531E11
0.8500000000000001,69.9768243416438+6.859875020334232E-11i,439677.35454650316+4.3101865936852313E-7i,9.803067065236716E-13,5.100444551410671E11
0.8500000000000001,73.72477895026455-6.964735574277781E-10i,463226.44787536503-4.376072422869313E-6i,-9.446939920940636E-12,-5.2927191681580505E10
0.9,16.302822919664393-1.111557667508702E-14i,102433.65743438591-6.984122804573488E-11i,-6.8181913830883E-16,-7.33332304575946E14
0.9,18.381909038141334+1.3976782690314687E-14i,115496.94078636127+8.78187156414272E-11i,7.603553396610613E-16,6.575872804718932E14
0.9,25.999245171276257-1.4978760130500552E-14i,163358.07525792278-9.411432557172844E-11i,-5.761228847924E-16,-8.678704026488549E14
0.9,27.572816732556834-3.0874721618828067E-15i,173245.11697155653-1.9399159723868043E-11i,-1.1197521790500454E-16,-4.4652737396249655E15
0.9,29.516996557464047-6.758394522511201E-15i,185460.75908192853-4.246424516396537E-11i,-2.2896619950318713E-16,-2.1837284327769968E15
0.9,31.799930572099854,199804.85653994873,5.847631698941925E-17,8.550470100407836E15
0.9,40.56156174930766-7.713105828080184E-15i,254855.8088195074-4.8462873211714646E-11i,-1.9015800909618175E-16,-2.6293922742275895E15
0.9,41.16679122240745,258658.57775236003,3.657410995905237E-18,1.36708726626509824E17
0.9,53.836442333151886,338264.343458481,-8.534226260590333E-18,-5.8587619396607576E16
0.9,61.3177155332147,385270.5693081121,4.4298790514219513E-17,1.1286989874802666E16
0.9,64.9461602795434+1.8804685770309897E-13i,408068.76002615754+1.1815332533814018E-9i,2.895426871945955E-15,1.726861088582633E14
0.9,67.1702011584689-4.369564800992299E-12i,422042.82099918905-2.7454785356363904E-8i,-6.505213213048982E-14,-7.686143153571609E12
0.9,68.7355490902439-2.17032505522648E-10i,431878.19212474156-1.3636554498802744E-6i,-3.1575001348676636E-12,-1.5835312071046225E11
0.9,70.01446556252421+5.3649410142371954E-11i,439913.8613124832+3.3708918554540294E-7i,7.662617962064146E-13,6.525185027824493E11
0.9,73.59802683179919+1.3030796801154386E-11i,462430.0408269696+8.187491100185599E-8i,1.770536162733676E-13,2.8240033190172686E12
0.9500000000000001,16.84167333134357-6.498175711811372E-15i,105819.35442381621-4.082924215592446E-11i,-3.8583907809907447E-16,-1.2958770336674185E15
0.9500000000000001,18.1109328641879+6.67445571625163E-15i,113794.34727158131+4.1936842089773045E-11i,3.6853185676865544E-16,1.3567348136035718E15
0.9500000000000001,26.4301580580527+6.8967855966631466E-15i,166065.58077679088+4.3333781927721675E-11i,2.6094378934528707E-16,1.9161214806242735E15
0.9500000000000001,27.43064755124697,172351.84166041666,-5.584290351652014E-17,-8.953689162170513E15
0.9500000000000001,29.38498770385275,184631.3229925004,-6.946012498252329E-17,-7.198374608824904E15
0.9500000000000001,31.73656792893589,199406.73731139684,1.641077611938854E-17,3.0467785092094096E16
0.9500000000000001,40.707849799250454,255774.96374552394,-1.6292102255090754E-17,-3.0689716536966012E16
0.9500000000000001,41.13856447455505,258481.22386498435,-1.627628537107456E-17,-3.0719540030219436E16
0.9500000000000001,53.45208427025694,335849.35052500345,1.5781630518908907E-17,3.1682404387868564E16
0.9500000000000001,61.34728523850684,385456.3612459413,9.135357874691895E-17,5.473239328534388E15
0.9500000000000001,64.98315581841835+2.5298039640621864E-13i,408301.20985244785+1.5895227097040203E-9i,3.893014939334721E-15,1.2843516086928895E14
0.9500000000000001,67.10225485216317+6.4394363729670916E-12i,421615.90176573175+4.0460172005144635E-8i,9.596453035973506E-14,5.21025839573942E12
0.9500000000000001,68.87845596518665-1.3222394285151906E-10i,432776.1025016768-8.307875349820178E-7i,-1.9196705413714447E-12,-2.6046136002211694E11
0.9500000000000001,70.03687060660259+5.829088007705682E-11i,440054.6363562432+3.662524012427306E-7i,8.322884728028032E-13,6.007532440239222E11
0.9500000000000001,73.5151383634663+1.1868184288712884E-10i,461909.23722060584+7.45700011457404E-7i,1.6143864451475797E-12,3.097151871553854E11
1,17.106476955125004,107483.16466204761,9.24681152711116E-19,5.4072692898955123E17
1,17.936670074603757,112699.4218724781,2.72218147180871E-17,1.836762189361986E16
1,26.58392274504633,167031.71279887232,-2.164921868060862E-17,-2.3095521708035312E16
1,27.38178763367817,172044.84574423835,-7.005064688734372E-18,-7.1376928296480384E16
1,29.331535159961444,184295.4707540912,1.1612418364008792E-17,4.3057353285658928E16
1,31.715737194087932,199275.8539442624,2.4571499876405754E-18,2.03487781582317696E17
1,40.760094344946474,256103.22590742144,-1.9809139622563598E-19,-2.5240874138242483E18
1,41.129021154493486,258421.26141659185,-2.7480202201290234E-17,-1.8194917065658428E16
1,53.31962718539893,335017.0981155918,2.9939452557004845E-17,1.6700372161047296E16
1,61.35717824159058,385518.52081756096,2.8263127896561794E-17,1.7690894009676294E16
1,64.99614277583633+5.270799239450332E-13i,408382.80931248143+3.311740833840766E-9i,8.109403134319321E-15,6.165681884576436E13
1,67.0790455839499+6.581349172058872E-12i,421470.07363270374+4.135183641929884E-8i,9.811333949023271E-14,5.096146992833482E12
1,68.92768269329582-7.487744749854805E-11i,433085.4031564529-4.70468877961988E-7i,-1.0863189443307795E-12,-4.602699811223693E11
1,70.04426452740182+7.11285591433174E-11i,440101.0937307714+4.469139177301461E-7i,1.0154801342155773E-12,4.923779236570023E11
1,73.48620103888304-2.0591996412409767E-10i,461727.4186479552-1.293833293039478E-6i,-2.8021582448539047E-12,-1.7843389141860132E11
1.05,17.144992475779013,107725.16481551925,7.12514807686686E-17,7.017398019043906E15
1.05,17.908583863042878+1.2001678729023029E-14i,112522.95100066444+7.540877145168726E-11i,6.701634713725378E-16,7.460866211880631E14
1.05,26.60194807207525+6.8222214778860235E-15i,167144.9692688175+4.2865281752178466E-11i,2.5645570991274455E-16,1.9496543873798638E15
1.05,27.38153624672983,172043.26623345813,-3.185314427905314E-17,-1.5697037492427512E16
1.05,29.322593550962072+8.978942656975939E-15i,184239.2889678038+5.641636057631925E-11i,3.062124310856309E-16,1.6328533698887532E15
1.05,31.75517328862497-4.846752018533273E-15i,199523.63823403008-3.045304107039126E-11i,-1.5262873782740243E-16,-3.275923047764546E15
1.05,40.386825017061255,253757.9055508322,-1.0338052335239615E-16,-4.836500955751942E15
1.05,41.52946796600083+8.062452700569606E-15i,260937.3429389617+5.0657884348049325E-11i,1.941381167504997E-16,2.575485990948313E15
1.05,53.28840877444928,334820.94705459947,-9.509561433114592E-17,-5.257866027962963E15
1.05,61.344847905389656+1.454710058374947E-14i,385441.04703031067+9.140212864987824E-11i,2.3713646834995876E-16,2.1084905391359512E15
1.05,64.96895651379863+6.403724434175574E-13i,408211.99299028906+4.023578727603888E-9i,9.856591174918284E-15,5.072747678450255E13
1.05,67.11060182338954+1.985800670026712E-12i,421668.34733270074+1.2477153592899214E-8i,2.9589969633301904E-14,1.6897617881881066E13
1.05,68.93593199063272-1.5950398091382164E-10i,433137.23502027476-1.0021930693143772E-6i,-2.313800311505118E-12,-2.1609470683956818E11
1.05,70.04706782469833+7.574092643709655E-11i,440118.70736715646+4.758942761417349E-7i,1.0812861806956405E-12,4.624122724645637E11
1.05,73.49404101967676-5.817580477925196E-10i,461776.67870008684-3.6552936182234383E-6i,-7.915717243480514E-12,-6.3165469990960884E10
1.1,17.258649071581715-8.856701062402789E-15i,108439.29026833085-5.5648293985371033E-11i,-5.13174642213818E-16,-9.74327176111074E14
1.1,17.82720654356838-1.8980603248020658E-14i,112011.64222260463-1.1925864744936852E-10i,-1.064698678485239E-15,-4.6961643712318375E14
1.1,26.633480662828642+5.919188957347178E-15i,167343.09437973655+3.719136108722344E-11i,2.222461657296025E-16,2.2497575981055565E15
1.1,27.4005307527908-1.1591572875229773E-14i,172162.61223485757-7.283200037674514E-11i,-4.2304191038522663E-16,-1.1819159939607272E15
1.1,29.298736353447815+1.6535942197248787E-14i,184089.38977491172+1.038983890541245E-10i,5.643909688720371E-16,8.859107029995084E14
1.1,31.87057951373841-1.04734459189509E-14i,200248.7569320199-6.58066015134923E-11i,-3.286242697418202E-16,-1.5214944422480395E15
1.1,39.909272887384795-1.3308554557948918E-14i,250757.35702623677-8.362011445830255E-11i,-3.334702337349702E-16,-1.4993842011019835E15
1.1,42.08799526605554,264446.67346432415,-9.887115785434347E-17,-5.057086524025517E15
1.1,53.19516885559393,334235.1033664049,-5.594494787752937E-17,-8.937357508931171E15
1.1,61.310434025733564,385224.8182472925,3.6375850987465174E-17,1.374538289625983E16
1.1,64.88953089930439+7.254157511432192E-13i,407712.9471362851+4.557921589179718E-9i,1.1179241721887615E-14,4.472575264394363E13
1.1,67.20248326855369+4.869722153741074E-13i,422245.65547895856+3.0597366686432847E-9i,7.246342570825475E-15,6.9000326042140445E13
1.1,68.96029484605631-2.1777672860999488E-10i,433290.3113555131-1.368331541447956E-6i,-3.158001703678172E-12,-1.5832797031668555E11
1.1,70.05516955792027+8.33300634237645E-11i,440169.61205829924+5.235782301505402E-7i,1.1894919953747141E-12,4.203475113277159E11
1.1,73.51626320015812-7.485766618212138E-10i,461916.30477798084-4.703445882852592E-6i,-1.0182463433745414E-11,-4.910403098949161E10
1.1500000000000001,17.44191994163666-2.201331088913214E-14i,109590.81510629407-1.3831371154097146E-10i,-1.2620921872587456E-15,-3.9616757400740756E14
1.1500000000000001,17.700501784237204-4.36380865208796E-14i,111215.53274042525-2.741861840614222E-10i,-2.4653587255780817E-15,-2.0281024210087684E14
1.1500000000000001,26.617500203913952,167242.68619508177,8.497062458870383E-17,5.884386544411385E15
1.1500000000000001,27.492129842135704-9.653719093685682E-15i,172738.14628718048-6.065610596908491E-11i,-3.511448239593991E-16,-1.4239139121065678E15
1.1500000000000001,29.2673915134765+2.191105257213935E-14i,183892.44433694807+1.3767120358610544E-10i,7.486506804697698E-16,6.678682235168151E14
1.1500000000000001,32.054697277667806-1.2324483068521385E-14i,201405.60296113187-7.743701093471714E-11i,-3.844829031378103E-16,-1.3004479416885408E15
1.1500000000000001,39.46348586162631-1.739066972611837E-14i,247956.39453585976-1.0926880050515978E-10i,-4.40677485691369E-16,-1.134616621531189E15
1.1500000000000001,42.6668404771496,268083.6651898016,-4.9080942159352263E-17,-1.0187253504153162E16
1.1500000000000001,53.041165081696505,333267.4691170024,4.3660577136599475E-17,1.1451978713787172E16
1.1500000000000001,61.26099452067725-1.3588435407550757E-14i,384914.1806755284-8.537865770028176E-11i,-2.2181219083807547E-16,-2.2541592421536635E15
1.1500000000000001,64.76399020559273+6.01094916598252E-13i,406924.1516941029+3.776790748190476E-9i,9.28131380864708E-15,5.387168350392024E13
1.1500000000000001,67.3469243639347+1.186292173751045E-12i,423153.20564720937+7.453693556134698E-9i,1.7614645137177525E-14,2.8385471072857348E13
1.1500000000000001,68.99967253172748-1.9561631373016797E-10i,433537.728651553-1.2290935482740237E-6i,-2.8350324943965425E-12,-1.7636482156315765E11
1.1500000000000001,70.0677438391707+7.225974517520481E-11i,440248.6185975003+4.5402136918538785E-7i,1.0312840290828473E-12,4.8483248639530023E11
1.1500000000000001,73.54913073196633+6.495973237092559E-11i,462122.81757092144+4.081540359913178E-7i,8.83215501317848E-13,5.661132523760608E11
1.2000000000000002,17.539518596719073-1.0864246912573377E-14i,110204.0455419084-6.826207657465222E-11i,-6.194153421408974E-16,-8.072128117973962E14
1.2000000000000002,17.68636946082802-4.7080757637660596E-15i,111126.73673362433-2.958171246398321E-11i,-2.661979765939845E-16,-1.8783012793617862E15
1.2000000000000002,26.50706705084488+7.178597556068014E-15i,166548.8142302927+4.510445869044183E-11i,2.708182516873063E-16,1.846256656945385E15
1.2000000000000002,27.69253016490373-7.881948951650768E-15i,173997.2986507506-4.952374584495165E-11i,-2.8462364777487894E-16,-1.7567057548059798E15
1.2000000000000002,29.237432724542128+2.769088042227333E-14i,183704.2077144947+1.7398693301209464E-10i,9.471036900934667E-16,5.2792530029173106E14
1.2000000000000002,32.298840603048234-1.2530688595508908E-14i,202939.60071600814-7.873263847214437E-11i,-3.8796094106010454E-16,-1.2887895328683048E15
1.2000000000000002,39.06268783821582-1.8667780606876E-14i,245438.10628402038-1.1729312482677528E-10i,-4.778928855124231E-16,-1.0462595597418706E15
1.2000000000000002,43.24979863238856,271746.4993054996,1.9491183026906243E-17,2.5652624538478976E16
1.2000000000000002,52.8285221984829-1.2185379236452171E-14i,331931.39447751833-7.656299578088748E-11i,-2.306590971950774E-16,-2.16770119228001E15
1.2000000000000002,61.20642324734686,384571.2992527448,4.896775334855434E-17,1.0210801309199972E16
1.2000000000000002,64.60173365270974+2.131624733965802E-13i,405904.6637050349+1.339339320887452E-9i,3.299640138800501E-15,1.515316758698911E14
1.2000000000000002,67.53258770862624-1.7594505341130726E-11i,424319.7628466571-1.1054953744648533E-7i,-2.6053355776981875E-13,-1.9191385719368623E12
1.2000000000000002,69.05243877611836-1.3027637927303963E-10i,433869.2687430248-8.185506321209178E-7i,-1.8866296626455347E-12,-2.6502286585427304E11
1.2000000000000002,70.0836854155735+5.691369849549941E-11i,440348.7824761276+3.575993141641708E-7i,8.120819868136165E-13,6.15701380056293E11
1.2000000000000002,73.5868798293512+8.380767063192933E-10i,462360.00214496936+5.2657912474348444E-6i,1.138894199975325E-11,4.3902234291019554E10
1.25,17.357397345926838-2.7959218465210173E-15i,109059.74397480546-1.7567295066083275E-11i,-1.6107955535033715E-16,-3.104056246694584E15
1.25,17.980364040290123-2.0727522300493996E-14i,112973.95915569107-1.3023486357270108E-10i,-1.1527865761809985E-15,-4.337316293675294E14
1.25,26.307991470540973+8.165501474492808E-15i,165297.9854691089+5.130535889028645E-11i,3.1038102941596016E-16,1.6109231963720312E15
1.25,27.984124701674737,175829.44115984402,-6.685939774114252E-17,-7.478380256068634E15
1.25,29.216827639847416+2.891402985187996E-14i,183574.74214908772+1.816722075366841E-10i,9.896361852936256E-16,5.052361740912391E14
1.25,32.59509553757306-1.6141685504612537E-14i,204801.02536779395-1.0142120119569519E-10i,-4.952182295648028E-16,-1.0096558853243334E15
1.25,38.71338615865506+4.299877166567635E-15i,243243.37910323104+2.7016925035654757E-11i,1.1106951866586647E-16,4.5016851248285675E15
1.25,43.825992354177814,275366.8312323349,1.9696301301173643E-17,2.5385476813872992E16
1.25,52.56024464376059,330245.7568874411,-2.8011068464670428E-18,-1.78500866766519776E17
1.25,61.15762251802591,384264.6752272958,8.467576129822809E-18,5.9048775273363016E16
1.25,64.41452660016893+1.6620295560066624E-14i,404728.40710311+1.0442839686399272E-10i,2.580209222561148E-16,1.9378273499220105E15
1.25,67.74595744568869-3.2903115311163096E-11i,425660.40444356465-2.0673637068353563E-7i,-4.856838186624082E-13,-1.029476339930408E12
1.25,69.1168151506476+1.7492839927146278E-11i,434273.7574335964+1.0991075481108992E-7i,2.5309094305081526E-13,1.9755744475597874E12
1.25,70.1018650924334+8.985137552433775E-11i,440463.008754663+5.645528425243944E-7i,1.2817258913990872E-12,3.900990089653393E11
1.25,73.62224813555363+4.1042019257994545E-10i,462582.22776684025+2.5787461237881295E-6i,5.574676174303695E-12,8.969130840365852E10
1.3,17.16627925791201-1.924474010789007E-14i,107858.91361225443-1.2091826828638457E-10i,-1.1210781217496558E-15,-4.459992486693566E14
1.3,18.311406991364592-2.3078867528198647E-14i,115053.96336192756-1.450088013595218E-10i,-1.260354681597232E-15,-3.9671372455756356E14
1.3,26.041058645576978+6.361291817358911E-15i,163620.7970652912+3.996917528151124E-11i,2.442793092222986E-16,2.0468372928997885E15
1.3,28.334878179803436,178033.29026006442,-6.0443799406386534E-18,-8.2721471004546032E16
1.3,29.2116108871674+3.251366149002379E-14i,183541.96432529745+2.0428936015672823E-10i,1.113038976714118E-15,4.492205668089771E14
1.3,32.9371172245549-1.4671250216808257E-14i,206950.01100617505-9.218218380020495E-11i,-4.454321280391447E-16,-1.1225054694664052E15
1.3,38.41997441716568-1.466205505293158E-14i,241399.818760151-9.21244088816379E-11i,-3.8162584112447276E-16,-1.3101838138809835E15
1.3,44.38520212948419,278880.44987617113,-1.171972602617487E-17,-4.26631133597576E16
1.3,52.2401917725345-1.472738051729603E-14i,328234.80538943264-9.253486087951732E-11i,-2.819166625846694E-16,-1.77357377678885E15
1.3,61.125103287114335+7.17740340858636E-15i,384060.3508734314+4.509695564053049E-11i,1.174215342405714E-16,4.258162723164627E15
1.3,64.21562476651967-6.668020025985332E-14i,403478.6700243539-4.1896405455250277E-10i,-1.038379685665203E-15,-4.8151943542663956E14
1.3,67.97201557538946-3.130807283910288E-11i,427080.7695626691-1.9671442325875948E-7i,-4.606023901759734E-13,-1.0855349660885927E12
1.3,69.19155561025946-1.0062960885910316E-11i,434743.3655912815-6.322744798507458E-8i,-1.4543625731718943E-13,-3.4379322544688716E12
1.3,70.12130591331382+1.339788338132938E-10i,440585.1590347784+8.418138400887433E-7i,1.9106722567164207E-12,2.6168799920676782E11
1.3,73.64697091393667-8.634597723832931E-10i,462737.5655647293-5.425277755179337E-6i,-1.1724308028803059E-11,-4.264644009451578E10
1.35,16.977525888201573-1.1707018221541758E-14i,106672.94121300918-7.355736488047486E-11i,-6.895597331809976E-16,-7.251003443798226E14
1.35,18.665818709285624-1.75092380168733E-14i,117280.79786066126-1.1001378704752856E-10i,-9.380375053231947E-16,-5.330277277428564E14
1.35,25.721520475820878+5.343097553786273E-15i,161613.07953199663+3.35716720447771E-11i,2.0772868224524168E-16,2.4069858557601915E15
1.35,28.719770759499443,180451.6416616528,2.1353795175284712E-20,2.3415041490081796E19
1.35,29.225702988053897+3.7475796407372253E-14i,183630.50760653478+2.3546737336165486E-10i,1.2822889640222037E-15,3.899277105463275E14
1.35,33.320000761056896-1.361363639147738E-14i,209355.7392170853-8.553700015221599E-11i,-4.085725114204818E-16,-1.2237729803741635E15
1.35,38.185403248060474-1.4353031776260146E-14i,239925.9646369412-9.018275837007946E-11i,-3.758774441380076E-16,-1.3302208147835E15
1.35,44.917247048199165,282223.3866922006,-1.597213769996214E-17,-3.1304513484202256E16
1.35,51.87300629031647-2.120133634435778E-14i,325927.71096255066-1.3321192501144137E-10i,-4.087161678214821E-16,-1.2233428461249142E15
1.35,61.118198403868504+1.255701944431581E-14i,384016.9662124734+7.889808007449347E-11i,2.0545467262204195E-16,2.433626812274106E15
1.35,64.01902918465373-9.43983917046175E-15i,402243.42355291743-5.93122587779836E-11i,-1.474536444973866E-16,-3.3908961809951175E15
1.35,68.19388482953276-3.605665650383996E-11i,428474.8152004171-2.265506543709485E-7i,-5.28737387435433E-13,-9.456490346279092E11
1.35,69.2770855916712-1.854957484577731E-11i,435280.766313811-1.1655041612541602E-7i,-2.6775916866813783E-13,-1.8673496877326458E12
1.35,70.14125477778047+1.5915044547246867E-10i,440710.50144689024+9.99971740623701E-7i,2.268999121511079E-12,2.2036147800137375E11
1.35,73.65215791941384-3.5576216464866454E-10i,462770.1564813316-2.235319605770894E-6i,-4.8303019856922594E-12,-1.0351319678998123E11
1.4000000000000001,16.800768275212093-2.3295342147464866E-14i,105562.34037614154-1.463689515066726E-10i,-1.386564100275991E-15,-3.606035955355232E14
1.4000000000000001,19.03007669650727-2.8034335306259952E-14i,119569.49829399512-1.7614492369283845E-10i,-1.473159344197772E-15,-3.3940659709984156E14
1.4000000000000001,25.360502264475866+4.169939513791292E-15i,159344.73521084938+2.6200502684881032E-11i,1.6442653502302288E-16,3.0408717177552295E15
1.4000000000000001,29.11967736921323,182964.32899605046,6.132509423523832E-18,8.1532691671379856E16
1.4000000000000001,29.26112771661534+3.553750142797868E-14i,183853.08774054286+2.232887068261492E-10i,1.214495277562369E-15,4.1169365516476706E14
1.4000000000000001,33.73977490438269-1.4097834181234269E-14i,211993.25794676386-8.857930459058531E-11i,-4.1784019665771405E-16,-1.1966297259083228E15
1.4000000000000001,38.01135102039302-5.145412096381563E-15i,238832.3622373792-3.2329577683368744E-11i,-1.3536514641694945E-16,-3.6937129921162155E15
1.4000000000000001,45.41201872413643,285332.1288168583,-2.6122170218944385E-17,-1.914082925764678E16
1.4000000000000001,51.46401055756609-1.9918789578361292E-14i,323357.9149838344-1.2515344601556153E-10i,-3.870430882194992E-16,-1.2918458311712335E15
1.4000000000000001,61.14477533727282,384183.9540099493,-1.049049080360166E-18,-4.7662212317877152E17
1.4000000000000001,63.83883902568593+1.4191611408500207E-14i,401111.2553935926+8.91685242870907E-11i,2.2230372019751376E-16,2.2491751355117085E15
1.4000000000000001,68.39175534722244-2.395700833443495E-11i,429718.07232988894-1.5052632277090055E-7i,-3.5029088247269126E-13,-1.4273851390893113E12
1.4000000000000001,69.37689228238087-1.1653779438243783E-10i,435907.8702464363-7.322285573948492E-7i,-1.6797782452996107E-12,-2.9765833758063605E11
1.4000000000000001,70.16117676442639+1.7829559572268983E-10i,440835.67498067365+1.1202642673796361E-6i,2.541228695769118E-12,1.9675521562952917E11
1.4000000000000001,73.62856484790285+7.8586855377346E-10i,462621.91684106254+4.937757750443874E-6i,1.0673419418086671E-11,4.6845343597453285E10
1.4500000000000002,16.643777443727664+3.4362399515270075E-15i,104575.93789039667+2.1590532375377987E-11i,2.0645793679619172E-16,2.421800816955674E15
1.4500000000000002,19.391568416201373-2.0480991503276085E-14i,121840.81775584418-1.2868586488985424E-10i,-1.0561802461612396E-15,-4.7340404425976025E14
1.4500000000000002,24.967610103580984+6.362742212345949E-15i,156876.12095820863+3.9978288381983406E-11i,2.548398579579458E-16,1.9620164757842202E15
